"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,12.2,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,0.6,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,10.4,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,15.7,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,9.1,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,19.2,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.2,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,0.7,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,8.9,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,13.2,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.9,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,14.1,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.1,,
"IND","India","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,4.4,,
"IND","India","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,4.1,,
"IND","India","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,3.3,,
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,4.2,,
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,5,,
"IND","India","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,4.3,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.5,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,8.5,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,11,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,7.3,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,11,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,11,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,8.9,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.1,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,14,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,10.7,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,11.1,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,11.6,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7.9,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.4,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,15.2,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,10.1,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,22.7,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,11.1,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,13.2,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,10,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,16.3,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.6,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,18.8,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,8.1,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,21.2,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.1,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,14,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,8.5,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,14.5,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.2,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,9.7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,10.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7.3,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7.9,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,9.2,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,10.4,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.9,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.3,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6.5,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.1,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7.4,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,7.1,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,7,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,20,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,22.8,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,23.2,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,28.2,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,27,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,27.5,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.7,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.8,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.4,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.5,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.1,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.6,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.7,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.3,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.4,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.7,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.4,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.2,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.9,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.6,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.2,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.8,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.5,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.7,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,19.9,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,28.1,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.1,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.1,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.3,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.4,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.5,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.9,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,12.8,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.3,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,2.9,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.8,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.6,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.6,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.8,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.9,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.6,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.8,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.5,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.4,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.9,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.1,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.2,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,11,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,11.2,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.8,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.7,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,18.1,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,21.4,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.3,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.5,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.8,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.6,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,13.7,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.9,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.7,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.9,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.8,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,7.4,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,10.4,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.1,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.1,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,12.1,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,12.1,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.4,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.1,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.7,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.9,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,10.9,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.4,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.1,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.3,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7.5,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.6,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,24.5,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,28.9,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.5,,
"AUS","Australia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.7,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.9,,
"AUT","Austria","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7.1,,
"BEL","Belgium","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7.1,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.8,,
"CAN","Canada","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.9,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.3,,
"CZE","Czech Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.6,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.5,,
"DNK","Denmark","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.8,,
"FIN","Finland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.4,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.5,,
"FRA","France","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.3,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.1,,
"DEU","Germany","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.3,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,17.8,,
"GRC","Greece","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,26.1,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.8,,
"HUN","Hungary","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.6,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.4,,
"ISL","Iceland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.2,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7,,
"IRL","Ireland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,10.3,,
"ITA","Italy","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,12.4,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.9,,
"JPN","Japan","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.7,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.8,,
"KOR","Korea","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.5,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.5,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.5,,
