ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2016,58.9,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2016,66.06,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2016,16.35,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2016,68.67,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2017,60.32,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2017,59.2,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2017,65.81,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2017,14.81,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2017,67.82,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2017,16.89,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2017,24.02,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2017,14.17,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2017,3.45,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2017,33.55,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2018,14.59,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2018,20.71,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2018,12.33,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2018,4.4,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2018,23.58,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2019,13.38,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2019,19.38,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2019,11.16,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2019,3.09,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Jordan,"Labour force participation rate by sex, age and marital status (%)",LFS - Employment and Unemployment Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2019,25.09,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kenya,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,1999,70.44,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,1999,50.3,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,1999,81.06,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,1999,66.1,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,1999,76.17,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Not elsewhere classified,1999,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2006,56.62,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2006,37.99,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2006,67.21,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2006,45.86,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2006,60.16,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2006,77.07,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Not elsewhere classified,2006,52.94,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2016,71.46,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2016,44.61,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2016,83.3,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2016,73.29,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2016,78.04,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2016,90.31,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2019,62.9,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2019,42.39,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2019,72.53,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2019,62.2,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2019,66.25,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2019,85.23,,,,Repository: ILO-STATISTICS - Micro data processing
Kenya,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Budget Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Not elsewhere classified,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2012,61.43,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2012,63.85,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2012,63.36,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2012,61.82,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2012,42.7,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2012,75.05,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2019,62.37,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2019,59,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2019,68.25,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Union / Cohabiting,2019,69.89,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2019,39.69,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Cambodia,"Labour force participation rate by sex, age and marital status (%)",LFS - Labour Force Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2019,70.64,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2007,74.72,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2007,78.09,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2007,76.81,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2007,58.08,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2007,87.27,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Not elsewhere classified,2007,69.37,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2008,72.04,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2008,76.31,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2008,73.6,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2008,55.25,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2008,87.13,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2009,77.38,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2009,77.48,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2009,80.85,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2009,61.1,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2009,86.36,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2010,81.28,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2010,80.37,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2010,85.25,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2010,65.94,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2010,90.07,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2011,81.84,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2011,82.43,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2011,84.95,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2011,65.39,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2011,91.95,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2013,74.45,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2013,73,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2013,78.94,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2013,55.7,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2013,90.3,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2014,74.35,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2014,73.46,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2014,78.17,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2014,58.19,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2014,87.14,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2015,73.42,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2015,72.48,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2015,78.15,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2015,56,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2015,77.93,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2016,75.91,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2016,73.79,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2016,80.25,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2016,60.14,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2016,87.67,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2017,76.41,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2017,72.64,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2017,81.35,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2017,61.52,,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,"Labour force participation rate by sex, age and marital status (%)",HIES - Household Socio-Economic Survey,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2017,91.97,,,,Repository: ILO-STATISTICS - Micro data processing
Kiribati,"Labour force participation rate by sex, age and marital status (%)",PC - Population Census,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Total,2015,33.57,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",PC - Population Census,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Single,2015,17.36,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",PC - Population Census,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Married,2015,40.62,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",PC - Population Census,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Widowed,2015,27.41,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",PC - Population Census,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Divorced or legally separated,2015,36.39,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"Labour force participation rate by sex, age and marital status (%)",PC - Population Census,Sex: Female,Age (10-year bands): Total,Marital status (detailed): Not elsewhere classified,2015,20.44,,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
